0,-4,58366202831472E-09
1,-4,53620646058989E-09
2,-4,53620646058989E-09
3,-1,33647815156202E-09
4,-1,41810674716997E-09
5,-1,38619612295382E-08
6,-1,38619612295382E-08
7,-4,53620646058989E-09
8,-1,0035472222059E-09
9,-1,0035472222059E-09
10,-3,18392726405763E-09
11,-4,50153132271579E-09
12,-2,14230091774082E-08
13,-3,84974187198168E-08
14,-1,79179567392635E-08
15,-1,79179567392635E-08
16,-2,31468248131548E-08
17,-1,82884118620468E-08
18,-1,82884118620468E-08
19,-2,14230091774082E-08
20,-1,44127504777725E-08
21,-2,03163194817094E-08
22,-1,26554466149418E-08
23,-1,26554466149418E-08
24,-2,44795981743927E-08
25,-2,44795981743927E-08
26,-2,44795981743927E-08
27,-2,44795981743927E-08
28,-2,44795981743927E-08
29,-2,44795981743927E-08
30,-1,60673865013482E-08
31,-1,8561925423996E-08
32,-1,8561925423996E-08
33,-7,82796865852212E-09
34,-1,33631853361088E-08
35,-1,51238584534166E-08
36,-2,23904200049115E-08
37,-1,51238584534166E-08
38,-1,02824870972798E-08
39,-8,68583562769671E-09
40,-5,42427946148832E-09
41,-1,51238584534166E-08
42,-1,51238584534166E-08
43,-1,51238584534166E-08
44,-5,83659831887923E-09
45,-6,25942253632234E-09
46,-2,68963436353945E-10
47,-2,68963436353945E-10
48,-2,68963436353945E-10
49,-2,68963436353945E-10
50,-2,68963436353945E-10
51,-2,68963436353945E-10
52,-2,68963436353945E-10
53,-2,68963436353945E-10
54,-2,68963436353945E-10
55,-2,68963436353945E-10
56,-1,19435097979757E-10
57,-2,31918778895805E-10
58,4,53177135759378E-05
59,4,53177135759378E-05
60,4,48769724014027E-05
61,1,48603022312538E-08
62,-2,31918778895805E-10
63,-1,40229742862604E-09
64,-1,40229742862604E-09
65,-1,40229742862604E-09
66,-8,26232041403697E-10
67,-8,26232041403697E-10
68,-8,26232041403697E-10
69,-2,23557542312123E-09
70,-3,13313118181163E-09
71,-2,7860896553526E-09
72,-1,26282513543346E-09
73,-1,14768555567569E-09
74,4,61403214035987E-06
75,4,61403214035987E-06
76,4,61403214035987E-06
77,1,29977504656926E-06
78,-1,82321546818324E-09
79,-1,41855573231424E-09
80,8,33522697917807E-05
81,8,33522697917807E-05
82,1,49444292874915E-05
83,1,61028290696947E-08
84,7,92497477997229E-05
85,7,92497477997229E-05
86,1,13519850415904E-05
87,2,65948005627962E-05
88,5,36665121463551E-09
89,7,7884345513732E-05
90,7,7884345513732E-05
91,7,7884345513732E-05
92,7,7884345513732E-05
93,-6,51110272877152E-10
94,8,04214358134732E-06
95,4,18286681481189E-05
96,1,20798930786241E-09
97,2,45112902220297E-08
98,-3,80289401162657E-10
99,-3,6545875479713E-10
100,1,08342035303018E-08
101,-5,70844051998833E-10
102,4,95522076266084E-06
103,4,95522076266084E-06
104,-5,32363246523778E-10
105,-5,32363246523778E-10
106,-2,31412180787778E-10
107,-2,31412180787778E-10
108,-2,31412180787778E-10
109,1,38508791547517E-05
110,1,38508791547517E-05
111,-4,77059254262473E-09
112,-4,85857892035053E-09
113,8,57888173930324E-05
114,8,57888173930324E-05
115,8,57888173930324E-05
116,6,63121622453769E-05
117,1,16830192829412E-05
118,1,01179918450231E-05
119,1,01179918450231E-05
120,-6,17310375922125E-09
121,-6,17310375922125E-09
122,-6,17310375922125E-09
123,-6,40320072310804E-09
124,-6,40320072310804E-09
125,-2,2274640777518E-09
126,-4,35630393523353E-10
127,-1,33995919873156E-09
128,0,000108341305152686
129,0,000108341305152686
130,0,000108341305152686
131,-5,14075912329461E-06
132,-5,14075912329461E-06
133,-9,97914915727326E-06
134,-7,59376876104669E-06
135,-2,61448509142086E-06
136,-7,59376876104669E-06
137,-7,59376876104669E-06
138,-2,46920740666987E-05
139,-1,32407837311059E-05
140,-1,60898962684909E-05
141,-1,88519968559514E-05
142,-1,96432020022368E-05
143,7,58745546247133E-05
144,-1,96432020022368E-05
145,-1,46482113055364E-05
146,0,000172995230963231
147,0,000173200678697335
148,0,000173200678697335
149,3,00707039181152E-05
150,3,00707039181152E-05
151,2,61741144675702E-05
152,2,61741144675702E-05
153,0,000100003091396642
154,-5,25621353471913E-06
155,-3,24067413697492E-06
156,-4,29455608814784E-06
157,0,000101259057797872
158,1,70725373659902E-05
159,1,70725373659902E-05
160,-2,90639020215793E-06
161,4,12485778821492E-05
162,4,12485778821492E-05
163,4,12485778821492E-05
164,-4,24831229131522E-06
165,-4,24831229131522E-06
166,1,37468043323855E-05
167,1,37468043323855E-05
168,-4,50332964938548E-06
169,-5,89988029518973E-06
170,-1,10611784890377E-05
171,-1,10611784890377E-05
172,-1,10611784890377E-05
173,7,83686349484618E-05
174,7,83686349484618E-05
175,7,83686349484618E-05
176,8,89752952743092E-05
177,8,89752952743092E-05
178,0,000120494983176567
179,0,000214349035711473
180,0,000214349035711473
181,0,000214349035711473
182,0,000203228974025879
183,0,00016859209363583
184,0,000329625854069026
185,0,000329625854069026
186,0,000754911509465535
187,0,000329625854069026
188,0,000454595902925155
189,0,000484370445312063
190,0,000544926744346968
191,0,000480247279825185
192,0,000454595902925155
193,0,000454595902925155
194,0,000454595902925155
195,0,000169030356948652
196,3,0410987565154E-05
197,0,000129042842347905
198,0,000129042842347905
199,6,41411729490253E-05
200,0,000196099273138751
201,0,000107641675597224
202,0,000119785553468271
203,0,000120694523518365
204,0,000119785553468271
205,0,000226975107955107
206,0,000226975107955107
207,0,00032403472496241
208,0,000324310267389153
209,0,000334909288888322
210,0,000310845043069087
211,0,00049915089124893
212,0,00049915089124893
213,0,00049915089124893
214,0,000538830905746939
215,0,00104778303274845
216,0,00104778303274845
217,0,00108144876872817
218,0,000607096702360352
219,0,000607096702360352
220,0,000538830905746939
221,0,000538830905746939
222,0,000538830905746939
223,0,000538830905746939
224,0,000538830905746939
225,0,000538830905746939
226,0,000538830905746939
227,0,000568991843534731
228,0,000745035793411082
229,0,000745035793411082
230,0,000568991843534731
231,0,000665550663638233
232,0,00138142614620424
233,0,00127825719111772
234,0,000745035793411082
235,0,000665627702089695
236,0,000885084948308508
237,0,000885084948308508
238,0,000885084948308508
239,0,000885084948308508
240,0,000885084948308508
241,0,000885084948308508
242,0,000884982510303576
243,0,00069811352653892
244,0,00122474438253782
245,0,00101024413500835
246,0,00107202432182973
247,0,000892736029516637
248,0,00105924415144045
249,0,000974824966392571
250,0,000892736029516637
251,0,00104567663386799
252,0,00105924415144045
253,0,00164513779759942
254,0,00164513779759942
255,0,00107120335325109
256,0,00130363890109708
257,0,00106402868319434
258,0,00134539524195589
259,0,00108459677317732
260,0,0010188829887022
261,0,00210701119799714
262,0,00208271812662408
263,0,00279710518806371
264,0,00279710518806371
265,0,00208271812662408
266,0,00220453725611894
267,0,00220453725611894
268,0,00222961699083246
269,0,00261351410789407
270,0,00222961699083246
271,0,00222961699083246
272,0,00222961699083246
273,0,00222961699083246
274,0,00256544505870693
275,0,00256544505870693
276,0,00256544505870693
277,0,00162521958511653
278,0,00190057904763521
279,0,00162521958511653
280,0,00162521958511653
281,0,00150333354222693
282,0,00213717589835723
283,0,00186042482561612
284,0,00187722466252602
285,0,00230682260562258
286,0,00343195938166047
287,0,00250748787029976
288,0,00250748787029976
289,0,00250748787029976
290,0,00567403873391423
291,0,00567403873391423
292,0,00567403873391423
293,0,00255802578369493
294,0,00221378733776188
295,0,00189371760388025
296,0,00718539326567015
297,0,00807274265419842
298,0,000603778144048263
299,0,000603778144048263
300,-0,103636308771737
301,-0,169047916345727
302,-0,283639610065171
303,-0,381816759228838
304,-0,381816759228838
305,-0,459864569517967
306,-0,459864569517967
307,-0,592669584228636
308,-0,716498079713376
309,-0,7241497493864
310,-0,729272507437373
311,-0,801804993202899
312,-0,775798399960586
313,-0,727581686638107
314,-0,96500756876452
315,-0,931890536344781
316,-0,940556260830262
317,-0,930876791190034
318,-0,944313219994261
319,-0,97531449586659
320,-0,956271782690163
321,-0,944368314008473
322,-0,924231125173904
323,-0,946316957134456
324,-0,930934076742452
325,-0,943125210548455
326,-0,963984985640208
327,-0,946147634411508
328,-0,952817578738712
329,-0,947154352799107
330,-0,902882451148623
331,-0,955809988754256
332,-0,951482640633865
333,-0,942463803800276
334,-0,93268611604142
335,-0,970594274511897
336,-0,946517995422897
337,-0,970543996400814
338,-0,948200703461927
339,-0,926427955063065
340,-0,943204215506626
341,-0,943922251217555
342,-0,926377338643614
343,-0,948193196963967
344,-0,940721978245151
345,-0,938025042738057
346,-0,944474388762292
347,-0,952990473207786
348,-0,94359225418783
349,-0,958489033747943
350,-0,940058277937196
351,-0,940058277937196
352,-0,942793979333475
353,-0,959181737827142
354,-0,954560709353053
355,-0,9545242581962
356,-0,957672010232972
357,-0,946271643755769
358,-0,942637070139114
359,-0,917385378628094
360,-0,936865869415025
361,-0,968540016178121
362,-0,948096042021309
363,-0,945182847024784
364,-0,948510039463092
365,-0,92884049779887
366,-0,956384623641546
367,-0,943138574669493
368,-0,942494331491959
369,-0,949420989024823
370,-0,953956318352185
371,-0,944045970074552
372,-0,866529947626702
373,-0,931922649055086
374,-0,936988777441421
375,-0,943191569778253
376,-0,952712292037649
377,-0,955824508946744
378,-0,942610200362596
379,-0,952227266157796
380,-0,943575024894645
381,-0,947699252440358
382,-0,903565851702268
383,-0,959030699131393
384,-0,947723746877955
385,-0,918601806673385
386,-0,965484980684789
387,-0,910789883641325
388,-0,869867989315409
389,-0,948614427808908
390,-0,949327872323005
391,-0,956548101695948
392,-0,944994260401124
393,-0,942275008407706
394,-0,858142444252519
395,-0,858142444252519
396,-0,952012153563623
397,-0,915222044158263
398,-0,942265549399905
399,-0,899725075081726
400,-0,944298044165295
401,-0,951521680749845
402,-0,864060268979564
403,-0,948433638761327
404,-0,971100019688888
405,-0,973348174320279
406,-0,944486493372462
407,-0,94873584651399
408,-0,946641722329225
409,-0,910147757010971
410,-0,950411282713204
411,-0,945742426661312
412,-0,944571604795551
413,-0,855500449195352
414,-0,947652282155858
415,-0,954609352292388
416,-0,960237070195796
417,-0,942719366421048
418,-0,953257196993414
419,-0,951756888201406
420,-0,952928999027642
421,-0,951516256527654
422,-0,958990272200953
423,-0,965804526932222
424,-0,943779214390878
425,-0,955416791163931
426,-0,944490658711132
427,-0,950020010824788
428,-0,96862601039369
429,-0,945282603463604
430,-0,943712889034579
431,-0,95435026335206
432,-0,958804180267406
433,-0,944138673141947
434,-0,944663081263484
435,-0,947351612847323
436,-0,84717608331789
437,-0,943882350252998
438,-0,943783238425232
439,-0,949454253393625
440,-0,946961363170712
441,-0,946605443265794
442,-0,954404992587348
443,-0,960148959533877
444,-0,953692548724455
445,-0,953905900478356
446,-0,947114712636049
447,-0,943044885496
448,-0,913843466945196
449,-0,949966593128668
450,-0,945822933310327
451,-0,951932232634926
452,-0,947193848339441
453,-0,944674744486194
454,-0,943118526689994
455,-0,957519931677509
456,-0,967665079983521
457,-0,942875044578635
458,-0,928533963350394
459,-0,948173741336338
460,-0,948494447156465
461,-0,933084704795507
462,-0,942329480644032
463,-0,954293799768578
464,-0,954170355788702
465,-0,951654949884249
466,-0,94362645417718
467,-0,948684098129503
468,-0,936384418552375
469,-0,949551945105965
470,-0,96098202705042
471,-0,955381661338245
472,-0,949026650343967
473,-0,950347163083191
474,-0,953206223662132
475,-0,940595739993745
476,-0,94841715149438
477,-0,94065748388582
478,-0,945670887795353
479,-0,946611102850998
480,-0,948533549322554
481,-0,905599325147163
482,-0,9529282222491
483,-0,944096359486286
484,-0,963091410479663
485,-0,952366761846082
486,-0,951888502045555
487,-0,951584896183029
488,-0,934388602339848
489,-0,946720032698204
490,-0,87338497455121
491,-0,87338497455121
492,-0,964871251662281
493,-0,962158390573328
494,-0,954278906479279
495,-0,934716036563669
496,-0,955116588400233
497,-0,937408382735617
498,-0,894572452265046
499,-0,946878077258559
